Gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	L_HN_m	L_LN_m
Zm00001d047893	3157.00843	1.7921255	0.375589011	4.771506745	1.83e-06	3.39e-05	13.71183834	66.9051346
Zm00001d028456	569.6542997	1.792228943	0.389193323	4.604983787	4.12e-06	7e-05	4.590051322	20.82373347
Zm00001d002530	82.29861302	1.792676244	0.502168705	3.569868504	0.00035716	0.003250295	1.033291076	6.333645113
Zm00001d018098	163.0000506	1.797386585	0.408498953	4.399978441	1.08e-05	0.000162588	0.577203129	2.352767216
Zm00001d032869	233.7653989	1.797539316	0.425770345	4.221851848	2.42e-05	0.000329067	1.555916869	9.986827627
Zm00001d014906	495.2092772	1.798693116	0.425766971	4.224595235	2.39e-05	0.000325417	2.819878507	13.38471879
Zm00001d049647	27.55787396	1.801688828	0.442785389	4.068988885	4.72e-05	0.000585296	0.955756595	3.203353272
Zm00001d036197	131.0772591	1.807418202	0.481978558	3.749997119	0.000176837	0.001787476	1.407950667	7.85728174
Zm00001d047638	117.6864153	1.807461918	0.544987532	3.316519757	0.000911461	0.0070343	1.173300878	7.723724911
Zm00001d012420	199.4627707	1.811444726	0.390032006	4.644348925	3.41e-06	5.94e-05	1.926352651	5.7973067
Zm00001d045610	585.568369	1.815587039	0.296032712	6.133062218	8.62e-10	3.47e-08	4.985866222	27.14108927
Zm00001d000434	1023.031278	1.817294463	0.529168457	3.434245632	0.000594205	0.004928028	9.588382709	49.66747372
Zm00001d041692	153.1536756	1.819064814	0.407434027	4.464685548	8.02e-06	0.000124493	1.443463158	5.788594088
Zm00001d044146	235.0566462	1.824078354	0.484682741	3.763448131	0.000167586	0.001710245	1.703919955	11.69152346
Zm00001d029233	242.0357781	1.8246125	0.43772073	4.168439772	3.07e-05	0.000404061	10.58711009	40.63463824
Zm00001d045480	40.5079215	1.832038441	0.323175912	5.668858259	1.44e-08	4.39e-07	0.345536844	1.558467893
Zm00001d024543	659.5265655	1.832396571	0.286854874	6.387887178	1.68e-10	7.82e-09	3.761703335	17.28360976
Zm00001d007188	95.59701789	1.83688347	0.417170342	4.403197647	1.07e-05	0.00016053	1.075994764	4.17146401
Zm00001d041309	35.35530922	1.838420141	0.47704439	3.853771639	0.000116312	0.001259539	0.256550304	1.314467923
Zm00001d002052	7274.646356	1.853127534	0.512988602	3.612414635	0.000303359	0.002824545	41.11147911	245.0760881
Zm00001d050132	197.0166475	1.85795744	0.382458264	4.857935138	1.19e-06	2.32e-05	0.804328945	4.702157756
Zm00001d037852	370.7161479	1.862070538	0.306880973	6.067728859	1.3e-09	5.05e-08	0.980262479	5.127545278
Zm00001d025031	564.1622506	1.863706674	0.233486584	7.982071775	1.44e-15	1.67e-13	2.320705596	11.87472488
Zm00001d011838	566.1578731	1.865301805	0.37667887	4.95196825	7.35e-07	1.5e-05	4.44047954	31.7348857
Zm00001d046927	77.7012255	1.865987368	0.464663195	4.015784745	5.92e-05	0.000706406	1.533308785	12.36496382
Zm00001d011202	274.7445492	1.867217453	0.26516486	7.041722858	1.9e-12	1.32e-10	2.375636057	8.823695302
Zm00001d042731	263.7970088	1.870956086	0.353872864	5.287085497	1.24e-07	3.08e-06	2.202922086	13.25498562
Zm00001d016764	168.2396618	1.871049592	0.411180556	4.550433047	5.35e-06	8.74e-05	2.379113827	11.04832069
Zm00001d032069	95.76987694	1.871250094	0.4397912	4.254860245	2.09e-05	0.000289258	1.050253027	4.078782293
Zm00001d013716	183.2105132	1.872181257	0.449564587	4.164432231	3.12e-05	0.000410058	0.937714725	4.14688821
Zm00001d025166	1719.886859	1.872307944	0.438994433	4.264992456	2e-05	0.00027831	19.27266951	80.65980564
Zm00001d038475	272.9640285	1.874509578	0.347787672	5.389810304	7.05e-08	1.84e-06	0.382695458	1.121071618
Zm00001d031666	355.1985438	1.87658716	0.491574878	3.817500132	0.000134811	0.001427306	6.139180822	18.05246527
Zm00001d044843	19.50913185	1.877619607	0.464275125	4.044196011	5.25e-05	0.000640942	0.32810953	0.704533932
Zm00001d042263	184.7868559	1.88285013	0.273361701	6.887761244	5.67e-12	3.63e-10	2.64412325	10.77390492
Zm00001d048785	380.8626966	1.887414031	0.571918124	3.300147262	0.000966341	0.007391271	4.607417752	19.33059411
Zm00001d023348	18.13123739	1.890899692	0.561363489	3.368405192	0.000756044	0.006052909	0.716827879	3.488841666
Zm00001d005028	62.48099483	1.891400142	0.529550451	3.571709054	0.000354659	0.003231962	0.67079666	4.448215222
Zm00001d034515	87.74215428	1.898764378	0.373393002	5.085163271	3.67e-07	8.12e-06	0.329451925	1.058307884
Zm00001d028941	90.47300255	1.899290101	0.450974816	4.211521427	2.54e-05	0.000343432	2.018619626	16.34559787
Zm00001d018255	96.57282722	1.900967741	0.462657859	4.10879812	3.98e-05	0.000506964	0.992583277	5.961560872
Zm00001d038403	204.7207194	1.905584093	0.501867282	3.796988087	0.000146465	0.001525163	16.81558657	91.27705543
Zm00001d008628	821.8402455	1.908563939	0.486268667	3.924916553	8.68e-05	0.000985075	4.882593611	27.61222441
Zm00001d049380	505.7701782	1.90973847	0.241079077	7.92162677	2.34e-15	2.63e-13	1.740302479	10.82774143
Zm00001d017964	235.8464333	1.918441165	0.526005336	3.647189548	0.000265124	0.002510739	0.708412413	3.965705112
Zm00001d036437	41.69413718	1.921852175	0.42829428	4.487223539	7.22e-06	0.000113756	0.951865377	4.724437133
Zm00001d011143	15.28294283	1.924114848	0.561770012	3.425093557	0.000614588	0.005068584	0.354198896	0.943843026
Zm00001d049242	819.9323865	1.924861027	0.484766171	3.970699986	7.17e-05	0.000831277	14.7661986	96.08932086
Zm00001d046642	110.8402287	1.928449674	0.536261525	3.596099262	0.000323025	0.002983597	1.737604815	5.017307755
Zm00001d051664	652.4484446	1.933028515	0.418814296	4.615478824	3.92e-06	6.71e-05	6.485675476	33.39535323
Zm00001d018926	22.67112989	1.942733847	0.534206194	3.63667413	0.000276181	0.002601586	0.279483872	1.940820976
Zm00001d047000	70.33578201	1.95489525	0.495817518	3.942771643	8.05e-05	0.000922244	2.93420992	20.90864615
Zm00001d034191	41.92447142	1.957389464	0.474117614	4.12848923	3.65e-05	0.000469277	0.216887249	1.294365912
Zm00001d036641	50.76025343	1.964837093	0.480189437	4.091795743	4.28e-05	0.000539402	0.397409561	1.987211098
Zm00001d036676	38.14891736	1.97178648	0.501423192	3.932379899	8.41e-05	0.000956861	1.184811903	5.031568208
Zm00001d024265	216.5609947	1.972323297	0.527508967	3.738937956	0.000184799	0.001855257	3.071258604	14.53171888
Zm00001d020512	73.78033036	1.980140258	0.58482542	3.385865574	0.000709541	0.005730695	0.28617946	1.174987259
Zm00001d028819	26.29236154	1.980275073	0.545587797	3.629617604	0.000283841	0.002661476	0.271089586	1.252296358
Zm00001d000697	11.265542	1.984331398	0.615698982	3.222892122	0.001269033	0.009230724	0.680342145	4.657999901
Zm00001d039315	76.26991811	1.98763736	0.59117483	3.362181981	0.000773291	0.006153899	0.243354117	1.128136277
Zm00001d045927	251.2744548	1.98800437	0.378355742	5.254325885	1.49e-07	3.59e-06	1.741041605	6.834398867
Zm00001d002584	14.75901792	1.990766253	0.512220951	3.886538125	0.000101684	0.001122665	0.452825425	1.47455762
Zm00001d052990	234.1763982	1.993123198	0.43641155	4.567072515	4.95e-06	8.19e-05	1.88890091	12.45604782
Zm00001d038299	282.509893	1.997158365	0.610530509	3.2711852	0.001070977	0.008036567	2.037410677	9.150253664
Zm00001d015474	67.14575248	2.018857234	0.568573184	3.550742968	0.000384145	0.003441632	0.457403814	2.405244862
Zm00001d046945	1574.852655	2.025283162	0.561471492	3.607098833	0.00030964	0.002877981	6.063828046	44.91788407
Zm00001d007831	91.09782002	2.028900657	0.634943309	3.195404422	0.00139635	0.009984562	2.238973009	14.83397123
Zm00001d043650	2031.076092	2.0447545	0.576411344	3.54738768	0.000389072	0.003477557	14.29249136	96.90648033
Zm00001d009619	69.49532304	2.045404523	0.607661418	3.366026641	0.000762593	0.006082858	0.740029209	5.526177986
Zm00001d040094	64.55022193	2.051658997	0.538034964	3.81324474	0.000137154	0.001445873	0.205867402	0.908816759
Zm00001d051917	344.2866589	2.05244826	0.213689794	9.604802486	7.63e-22	2.25e-19	1.399658445	6.670327006
Zm00001d037868	59.93457996	2.053280868	0.639060686	3.212966958	0.001313714	0.00951404	0.606445287	4.125729202
Zm00001d018292	100.9205328	2.059323378	0.360104591	5.718681261	1.07e-08	3.38e-07	0.523658818	3.546740981
Zm00001d005306	415.043474	2.061264716	0.636352679	3.239186044	0.001198714	0.00881823	1.902700915	15.74843934
Zm00001d008909	72.6065284	2.067828546	0.458580908	4.509190219	6.51e-06	0.000104137	1.079121184	4.368157601
Zm00001d038768	461.765554	2.072106184	0.470603176	4.403085846	1.07e-05	0.00016053	6.769115852	29.6290344
Zm00001d028968	175.9724751	2.075336593	0.444514433	4.668772125	3.03e-06	5.34e-05	5.318272045	29.94408064
Zm00001d019752	68.34922478	2.075391355	0.642887229	3.228235471	0.001245564	0.009093906	0.235564644	2.196880575
Zm00001d036364	134.0470849	2.080391432	0.643191091	3.234484215	0.001218627	0.008927633	0.86143691	8.965349222
Zm00001d040023	147.2883837	2.083146859	0.523781719	3.977127846	6.98e-05	0.000810901	1.246902773	9.721102378
Zm00001d024497	130.4992849	2.090161005	0.439155845	4.759497174	1.94e-06	3.58e-05	0.393316444	3.968068106
Zm00001d043515	601.8488508	2.091533244	0.399334463	5.23754756	1.63e-07	3.88e-06	6.38512614	33.56477539
Zm00001d019256	57.30991667	2.094691036	0.513824518	4.07666618	4.57e-05	0.000569331	0.505434863	2.952013883
Zm00001d045498	25.88178398	2.098286134	0.628569425	3.338193126	0.000843251	0.006596032	0.620063037	3.274694596
Zm00001d023611	61.85209278	2.102422205	0.643333744	3.268011704	0.001083059	0.008092933	0.39147457	3.088642741
Zm00001d026259	55.42606223	2.104072083	0.469885243	4.477842444	7.54e-06	0.000118099	2.998374287	8.59614536
Zm00001d049539	77.38493995	2.107146222	0.498108098	4.230299069	2.33e-05	0.000318414	0.49418053	4.376403684
Zm00001d017821	344.9219235	2.114123721	0.557681235	3.7909178	0.000150092	0.001557435	1.41499588	11.85829044
Zm00001d051424	154.5120426	2.121538784	0.599395836	3.539461996	0.000400943	0.003565672	1.355685683	7.909789706
Zm00001d014666	103.7535601	2.124129191	0.505632706	4.20093314	2.66e-05	0.000356805	1.01085933	6.197111345
Zm00001d010812	43.76351459	2.130754434	0.484345828	4.399241843	1.09e-05	0.000162938	0.474198269	2.819902141
Zm00001d027656	2422.760488	2.136581098	0.470978251	4.536475082	5.72e-06	9.27e-05	20.26719553	88.08341097
Zm00001d021726	91.38328813	2.150806242	0.527125811	4.080252189	4.5e-05	0.000562897	0.295093589	2.608458587
Zm00001d024799	181.3189159	2.15294169	0.596702529	3.6080653	0.000308489	0.002868288	7.713147784	55.20202728
Zm00001d049273	150.7493201	2.162812913	0.514582439	4.203044542	2.63e-05	0.000354361	0.765608428	5.20951355
Zm00001d016255	117.4478674	2.166561493	0.490020545	4.421368683	9.81e-06	0.000148791	1.193682456	7.444870511
Zm00001d028469	70.54881357	2.172788357	0.499937276	4.346121926	1.39e-05	0.00020269	1.071964724	10.13767066
Zm00001d002934	194.5985298	2.176125907	0.36804308	5.912693445	3.37e-09	1.19e-07	3.373795373	16.2845159
Zm00001d045264	32.58196985	2.188714713	0.476542136	4.592909105	4.37e-06	7.38e-05	0.304150181	2.009882215
Zm00001d053018	155.5404099	2.189596134	0.317964801	6.886284678	5.73e-12	3.66e-10	1.378082169	5.793470728
Zm00001d043569	207.8487214	2.198383642	0.39340864	5.58804108	2.3e-08	6.72e-07	1.515728263	12.04255171
Zm00001d003283	181.5684849	2.20573829	0.444460407	4.962732915	6.95e-07	1.43e-05	1.729137079	7.524755749
Zm00001d005661	22.09861223	2.20649806	0.6801717	3.244030971	0.001178509	0.008696089	0.433732908	1.491317937
Zm00001d023841	36.77582875	2.207092491	0.572136728	3.857631196	0.000114491	0.001243395	0.168744948	0.750141069
Zm00001d002143	703.1126807	2.210329213	0.331542901	6.666796987	2.61e-11	1.46e-09	3.669337816	22.69096843
Zm00001d037691	33.57842812	2.21105411	0.595515629	3.712839765	0.000204947	0.002018614	0.579259531	1.325221286
Zm00001d013751	896.4596133	2.237456736	0.588851682	3.799694906	0.000144874	0.001514538	4.365736738	31.99995294
Zm00001d028720	796.3278992	2.238504791	0.382512902	5.852102712	4.85e-09	1.65e-07	10.66627081	59.99005592
Zm00001d049954	2195.025252	2.24551474	0.399623978	5.619069083	1.92e-08	5.72e-07	16.4547296	113.1069664
Zm00001d030087	247.4595409	2.254826272	0.241127081	9.351194641	8.67e-21	2.19e-18	1.061119489	5.018983484
Zm00001d031023	29.10918789	2.256730366	0.63253837	3.567736716	0.000360078	0.003274602	0.221820453	1.195286533
Zm00001d005506	24.11167601	2.265764811	0.559351532	4.050699212	5.11e-05	0.000625685	0.247646759	1.406938196
Zm00001d023803	71.40424389	2.268799288	0.697312063	3.253635506	0.001139384	0.008440209	1.040044993	5.932101275
Zm00001d026618	29.29383574	2.281879901	0.409433757	5.573257847	2.5e-08	7.26e-07	0.175957017	0.856190428
Zm00001d053518	307.8413157	2.282549444	0.470746698	4.848784818	1.24e-06	2.42e-05	1.369757947	10.36970933
Zm00001d052063	225.3008827	2.286544917	0.577543874	3.959084357	7.52e-05	0.000867701	0.508637864	4.033872282
Zm00001d039119	135.1198726	2.289549736	0.396539772	5.773821189	7.75e-09	2.51e-07	1.840156124	15.56811203
Zm00001d025654	104.572027	2.289870362	0.534414602	4.284819977	1.83e-05	0.000257457	1.892217389	11.91027346
Zm00001d007153	320.0956825	2.3081539	0.658062601	3.507498979	0.00045234	0.00392336	9.911884254	25.40577056
Zm00001d051877	27.76490057	2.312147169	0.557630608	4.146377789	3.38e-05	0.00043812	0.271567652	1.864848473
Zm00001d022608	448.4134778	2.313952635	0.528509752	4.378259106	1.2e-05	0.000177833	5.124179586	43.60392753
Zm00001d029662	174.4907697	2.314196337	0.565956155	4.089002858	4.33e-05	0.00054542	2.420755517	9.246424815
Zm00001d037242	291.8716062	2.317988095	0.50076318	4.628910809	3.68e-06	6.33e-05	1.169531743	11.03507412
Zm00001d024839	1210.731383	2.318353405	0.453706742	5.109805943	3.22e-07	7.2e-06	13.28756669	95.80003028
Zm00001d014126	804.7900943	2.321306649	0.566542717	4.097319725	4.18e-05	0.000528701	4.822733484	45.3693077
Zm00001d019222	16.94034515	2.321549823	0.587738806	3.949968592	7.82e-05	0.000898823	0.607062403	2.7210815
Zm00001d026414	1254.666564	2.32510318	0.411009296	5.657057395	1.54e-08	4.68e-07	25.29864914	229.9079469
Zm00001d033160	84.29042946	2.331499314	0.489259293	4.765365416	1.89e-06	3.48e-05	0.668133803	3.849901084
Zm00001d009112	123.0970397	2.338103808	0.66723722	3.50415675	0.000458056	0.003966033	2.449197049	17.62410908
Zm00001d006527	102.6686159	2.340511346	0.692433836	3.380122725	0.000724535	0.005841135	0.497122858	4.287858485
Zm00001d017998	25.59275906	2.345520645	0.43874274	5.346004455	8.99e-08	2.3e-06	0.32362365	1.922716464
Zm00001d043912	588.6276547	2.358974383	0.328789589	7.174723472	7.25e-13	5.47e-11	5.29319968	36.06685451
Zm00001d012553	28.21404674	2.360443411	0.568055272	4.155305875	3.25e-05	0.000424675	0.11652986	0.637367826
Zm00001d043166	125.1007262	2.361146004	0.470893591	5.014181658	5.33e-07	1.13e-05	0.942155036	5.45341276
Zm00001d044340	463.4168795	2.36821639	0.533435838	4.439552462	9.01e-06	0.000138259	2.34359163	22.37968512
Zm00001d043596	21.05225664	2.376036628	0.731012991	3.25033434	0.001152694	0.008519801	0.523941903	3.437563163
Zm00001d024963	2810.14225	2.376952316	0.416525826	5.706614492	1.15e-08	3.6e-07	46.32736807	277.3972566
Zm00001d006341	20.42254119	2.381190556	0.686215866	3.47003133	0.000520398	0.00442363	0.276542054	1.496952955
Zm00001d025761	214.1370707	2.381509023	0.43780693	5.439632993	5.34e-08	1.43e-06	1.722720554	14.02987142
Zm00001d021577	374.2291716	2.390984322	0.398851204	5.994677451	2.04e-09	7.49e-08	3.081299768	23.62277856
Zm00001d038820	89.86888728	2.393642878	0.442468145	5.409751876	6.31e-08	1.66e-06	0.646340892	4.254918307
Zm00001d020951	10.35874541	2.395668342	0.674013208	3.554334417	0.000378937	0.003403022	0.101454324	0.708803846
Zm00001d029545	34.31487156	2.406589854	0.674761853	3.56657663	0.000361675	0.003284636	0.200534025	1.705124444
Zm00001d048327	25.74363256	2.40726114	0.734521801	3.277317483	0.001047985	0.007897493	0.663107125	7.211670096
Zm00001d004203	95.71371435	2.410848165	0.705647466	3.4165051	0.000634305	0.005208554	3.000877462	25.84260706
Zm00001d005823	536.1697252	2.42328479	0.637880952	3.798960891	0.000145304	0.001517239	4.626707352	23.68405817
Zm00001d002436	33.48819732	2.424737501	0.614212523	3.947717459	7.89e-05	0.000906137	0.34051621	2.05993354
Zm00001d005888	207.2584568	2.429177412	0.550388539	4.413568306	1.02e-05	0.000153643	1.364938906	11.66282094
Zm00001d008570	68.98063913	2.436065024	0.680187308	3.581462042	0.000341677	0.003131114	0.588418438	3.344411473
Zm00001d033503	438.9843425	2.43738038	0.51319561	4.749417826	2.04e-06	3.75e-05	1.853342893	8.212985588
Zm00001d044411	30.03182547	2.453538012	0.550078533	4.460341324	8.18e-06	0.000126821	0.485900118	3.882695626
Zm00001d044124	13.37136171	2.453778607	0.639842704	3.834971614	0.000125579	0.00134674	0.101952611	0.609290417
Zm00001d029744	3862.416785	2.457048017	0.711060231	3.455471014	0.000549332	0.004631057	23.5297622	241.5368471
Zm00001d032409	41.51286387	2.464361652	0.6575556	3.747761637	0.00017842	0.001801422	0.298248894	1.914210043
Zm00001d020692	140.9841026	2.466422922	0.407719511	6.049312961	1.45e-09	5.58e-08	0.885625535	7.69286808
Zm00001d029383	59.54402776	2.470062103	0.738505334	3.344677401	0.000823783	0.006462782	0.641224094	4.676037755
Zm00001d004525	307.0051877	2.471924441	0.673660908	3.669389765	0.00024313	0.00233412	1.275143807	9.755759012
Zm00001d042088	244.2961403	2.478292298	0.422409304	5.867040036	4.44e-09	1.51e-07	1.112534342	7.397256742
Zm00001d033835	16.45366227	2.478691863	0.698708467	3.547533744	0.000388856	0.003477557	0.287607014	2.641313293
Zm00001d018195	144.0876136	2.478827406	0.571977626	4.333783862	1.47e-05	0.000212989	0.828319713	8.116747323
Zm00001d009090	35.17059449	2.484152872	0.700456223	3.546478411	0.000390417	0.003488406	0.422334216	3.576871694
Zm00001d022081	72.16671708	2.490809448	0.771644825	3.227922185	0.001246929	0.00909984	0.362082779	3.153591109
Zm00001d005423	76.50139234	2.495445667	0.743781826	3.355077498	0.000793428	0.006266748	2.26863839	18.0121203
Zm00001d024875	19.0223197	2.502541315	0.780703189	3.205496468	0.001348297	0.009708908	0.170906517	1.003025494
Zm00001d002046	76.21693376	2.507934701	0.358577904	6.994113898	2.67e-12	1.8e-10	0.195287394	1.20424563
Zm00001d012285	21.03874356	2.523079641	0.751264023	3.358445984	0.00078382	0.006209784	0.538881787	1.351721177
Zm00001d002020	328.3185153	2.525205027	0.488847992	5.165624218	2.4e-07	5.51e-06	1.483509477	15.00284666
Zm00001d010180	16.76808101	2.526330597	0.569914014	4.432827643	9.3e-06	0.000141995	0.214901235	1.17043585
Zm00001d009178	118.5463096	2.527214603	0.624021935	4.049881038	5.12e-05	0.000627587	0.573698855	7.039143575
Zm00001d051088	1437.696802	2.540816246	0.772718524	3.288152369	0.001008472	0.007656205	7.378901598	69.87811809
Zm00001d016664	3007.176854	2.54434709	0.36651534	6.941993454	3.87e-12	2.56e-10	12.29031368	76.29419006
Zm00001d040554	98.8519568	2.54830157	0.728248796	3.499218375	0.000466624	0.004027098	0.443086758	5.353573891
Zm00001d048558	709.5334714	2.549533663	0.654572783	3.89495825	9.82e-05	0.001092546	9.785717816	99.58640102
Zm00001d020937	39.01947568	2.556639194	0.715827737	3.57158442	0.000354828	0.003232392	0.118939353	1.565469388
Zm00001d012591	207.4574344	2.561254854	0.502835789	5.093620836	3.51e-07	7.8e-06	1.816016133	10.85102622
Zm00001d010543	13.76247422	2.561323748	0.754679736	3.393921455	0.000688995	0.005588534	0.103882677	1.053498513
Zm00001d025057	99.94980783	2.570502737	0.724891509	3.54605166	0.00039105	0.003492885	1.002247554	6.027787099
Zm00001d045517	699.7748205	2.571196307	0.509271755	5.048770688	4.45e-07	9.6e-06	5.40474658	45.65166005
Zm00001d016950	96.18479791	2.574936575	0.677418022	3.801104325	0.000144053	0.001507728	0.794458093	7.033457752
Zm00001d015394	15.88087128	2.585383776	0.798541202	3.237633538	0.001205255	0.008849198	0.088295255	0.901997563
