Gene	HN_B73L2	HN_B73L4	HN_B73R3	HN_B73R4	HN_K55L1	HN_K55L4	HN_K55R3	HN_K55R4	HN_SDL1	HN_SDL2	HN_SDR1	HN_SDR2	HN_W153RL1	HN_W153RL3	HN_W153RR1	HN_W153RR3	LN_B73L1	LN_B73L4	LN_B73R3	LN_B73R4	LN_K55L3	LN_K55L4	LN_K55R1	LN_K55R4	LN_SDL3	LN_SDL4	LN_SDR2	LN_SDR4	LN_W153L2	LN_W153RL1	LN_W153RR3	LN_W153RR4	GeneID	Symbol	Synonyms
Zm00001d048666	0.95929780393907	1.12663608024901	1.09030179771412	1.94907688076102	0	0	0	0.222360374723038	0.712360826338727	1.80121088818463	1.39400489994047	2.20747397753568	0.0624941747226798	0	0.0797955958697333	0.151145067767104	2.47514596737678	3.78469710484334	1.8659370501326	1.848543094798	0	0.132964883572229	0.0694162775316659	0.206555872926244	2.04579368366439	1.86967525085723	2.1630831720265	1.54541145854575	0.129997907624528	0.153248993914225	0.563563083139292	0.0575998000197612	103652707	LOC103652707	GRMZM2G148941
Zm00001d048686	9.41850587592226	8.45200994036628	4.3075107904832	4.98357608098473	0	0	0	0	6.17261914610539	6.24300966785349	3.34154796465411	4.32347216223418	0	0	0	0	11.9761424468326	13.2723509999575	5.36134723575683	4.59522991940069	0	0	0	0	15.2567051921332	15.4293038874377	4.83490228442879	7.50775084687999	0	0	0	0	100274452	LOC100274452	GRMZM2G106420
Zm00001d049103	1.7981672608987	2.01369025014018	13.6412378121016	18.4097442156955	0	0	0.0592856811957501	0.0605615654733477	21.3612687302963	9.00693308038079	292.724028927743	234.968718466938	21.5993586075057	1.03106844906727	181.187577826503	195.248092602025	11.0598652696238	5.08953297152841	12.8898600436543	20.3903320639609	0	0.108642039016334	0.113436355966381	0	20.1781549478501	36.518384080913	254.297271447666	104.451721975739	30.7500538443799	23.5405405773607	159.579225166487	142.836967500224	100382321	LOC100382321	GRMZM2G025109
Zm00001d050093	1.08418908377716	1.24882639042307	0.302137860304051	0.115224839127343	0	0	1.07237335104077	0.219090369212405	0.210565479550124	0.212966699132418	0.643830388069931	0.197728284084078	0.646538998785371	0.981589932161566	0.353799590510656	0	0.11431625446754	0	1.50422465405074	0.840627063471491	0	1.47385707342011	0.820745399050874	1.93342372231698	0	0.131584287612851	0.376107022125714	1.73586069417242	0	0	0.185091796913395	0.425645581028382	100286273	LOC100286273	GRMZM2G076345|si605013h05
Zm00001d051016	1.30383285358909	1.09126418228558	6.52843675722399	5.14053543979705	0	0	6.01090318710481	4.49032878208228	0	0	2.52862880637858	3.35509787460796	1.86659002800198	0.0561432746245681	6.38558662798297	6.30317309710629	1.41666685442951	1.48856646936114	5.04266713465422	5.16867799119527	0.0201502422535068	0.0561994099023745	6.22002284196592	4.48158679244788	0	0	2.33045752962008	3.04821577874841	2.38096635016045	2.39659226861234	6.42251236990704	8.50463738871214	100193981	LOC100193981	GRMZM2G138632|si946009c04b
Zm00001d051085	1.06828505786129	1.77739942078819	0.0637065875989938	0.0364432049332992	0	0	0	0	0.449532814481427	0.522016048571089	0.0610890228680306	0.0625373177568246	1.00782756887075	0.0310456350637146	0	0	5.33298619678802	15.7562771548656	0.0991155779800877	0.232638652449087	0.0167137668304281	0	0	0	3.73977542197769	2.39299797472674	0.0594773895454618	0.158925801620681	4.17769438601498	4.51300467426937	0	0.0269245576836558	103653761	LOC103653761	GRMZM2G071396
Zm00001d051254	2.89471070075435	3.02953493176179	8.11891857326364	2.37380876041929	0	0	0	0	0	0	2.5374408620486	1.99247601305361	0	0	0	0	2.8158691001664	3.05312574830546	3.42454657793769	3.45893583690767	0	0	0	0	0	0.0589312726081706	1.45282174627924	2.94601905089889	0	0	0.0621713390290877	0.0381258829988101	100272737	LOC100272737	GRMZM2G143669
Zm00001d051388	2.21207103546944	1.5019346072201	3.77123508999015	1.88766046203265	0	0	0.794745527463487	0.427289056590158	0.123198923025503	0.249207686174072	0.703166190565094	0.617002982074981	0.0720535131123823	0	0.184002846307645	0.261397158308501	1.07015751792175	0.454543569594594	1.80909619005338	1.14762470997829	0	0	0.0800344461789571	0.436610932160542	0.379080931482062	0.0513254200248981	0.183379140806993	0.213816392237802	0.074941432406874	0	0.360982089582529	0.298847145991629	100282518	LOC100282518	GRMZM2G463471
Zm00001d051452	1.17150369760248	1.22928294143367	0.353676243360611	0.441424735811793	0	0	0.10270618009968	0.104916514834109	0.0336113911018977	0	0	0	0.0589733761467542	0.0626742867483441	0	0	2.70065442479183	2.93902608215021	0.520240451557456	0.536738406723581	0.0674828144327143	0	0	0.0324864870564751	0.0344738875265377	0	0	0.0583338409704593	0.030668520460716	0.0361538119445531	0	0	103653911	LOC103653911	-
Zm00001d051794	6.03906939660972	6.49091718213931	10.4488780085464	12.7608287162416	0	0	0	0	4.70875287155042	6.34993325735316	8.93239045784	10.8887683244154	0	0.0597298571695628	0	0	6.26054118426258	7.65829649067294	9.80157720141341	9.87877844388309	0	0.0597895785190561	0.0624280616727734	0	10.7105047072382	9.04781804042193	13.3311849184783	11.2854449651977	0	0	0	0	100382285	LOC100382285	-
Zm00001d051932	2.23478235725934	1.92913622344257	0	0	0	0	0.0393637721299717	0	0.135262035446503	0.156348022035135	0	0	1.93251217219364	0.0180156856645038	0.0649348776105927	0.409988645360162	2.39184778578237	2.58793348759826	0	0.0385712822645488	0	0	0.0376590331548309	0	0.0990949803394405	0.0241504225578243	0	0	3.3499460810936	1.22630217194925	0.815303137820946	1.0468238959057	100273712	LOC100273712	CER1|GRMZM2G099097
Zm00001d052507	3.80143797499366	4.9094487473507	3.14601047041593	1.68948420370467	0	0	0	0	5.60433184165126	5.70218336927048	1.43654655338103	2.45800973152019	0	0	0	0	4.95560963116785	6.05459136943274	2.71700578137915	2.47853635745422	0	0	0	0	5.36952344405529	5.03309900119157	2.42765329437707	4.33908072862375	0	0	0	0.0271349057905594	100278176	LOC100278176	-
Zm00001d052683	4.86452520066722	1.95112044368069	2.48762375427581	3.90907200400509	0	0	0	0	23.6238802352165	13.6578293614287	9.69493041256463	14.7106382031918	0	0	0	0	8.77708695132831	3.78003869757535	0.857989554681022	1.7824236860041	0	0	0	0	5.78437132502169	11.551775971614	2.60229847693984	5.51924934293586	0	0	0	0	103654413	LOC103654413	GRMZM2G097297
Zm00001d052684	1.79088723150235	3.0680355746879	16.3483265429104	13.881252519598	0	0	0	0	8.96659565727449	12.4018431038039	13.2630208613928	20.9778949890166	0	0	0	0	5.9913546676868	5.1320036957457	5.83977314400431	7.38117054928625	0	0	0	0	8.5678527747043	4.54969401237656	10.7457231977184	8.84499222579201	0	0	0	0	100303908	LOC100303908	GRMZM2G100754
Zm00001d053249	2.50076903772437	1.68817254223456	0.247534632538259	0.33984386287197	0	0	0.10542851258425	0.107697434504411	0	0	0	0.291589662311941	0	0.0965032993546793	0.0579719810957219	0.219615604490516	0.786716199419985	0.687401311512209	0.862663777503799	1.44628367064734	0	0	0	0.200085447991206	0	0	0.0462203810323167	0.224550146868214	0	0	0.0454924416510031	0.0836932034022072	103654664	LOC103654664	GRMZM2G075925
Zm00001d053327	15.0041558479956	14.2127090107828	0.0574294185902879	0	0	0	0	0	59.4350863032047	47.8474113472179	0	0.056375359822714	13.509353958448	0.979532091632925	0	0	24.3797986047671	13.4562049187532	0.0357397891248954	0.239675640738203	0	0	0	0	63.2077643714556	57.6631589272318	0	0.0520968894201586	15.0916124395431	21.7946092760089	0	0.0728148415344151	103654697	LOC103654697	GRMZM2G118312
Zm00001d053538	4.5534724012651	4.95884347730037	3.09930223611163	4.11781614866767	0	0	0	0	1.98577079984496	2.8540646686651	0	0	9.62729604030772	0.292327512643736	6.32190801146048	6.31996000513765	10.7807737789826	5.89977646316136	2.23986736807556	1.46035942413295	0	0	0	0	3.21588527437337	3.00434782228467	0	0	11.0621577159616	14.0524852996164	10.3813530473177	8.53528131533702	103654772	LOC103654772	Cwf21|GRMZM2G039322
Zm00001d054094	0.797221366100088	1.17567894476464	1.70664452721266	3.1040761773858	0	0	1.95699571282585	1.47553513833786	0	0	0.447595822504846	0.687311096113344	0	0	1.43479109761936	2.42653024130895	0	0.101267853843652	0.599126752518613	0.593541792419168	0	0	0.846967296784129	0.663222531280753	0.046919731905128	0.0571740035634115	0.367695682972743	0.595452466136158	0.0417405422244889	0.0984122932164831	1.849735273946	1.03569225083456	103654996	LOC103654996	GRMZM2G431344
