Gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	GeneID	Symbol	Synonyms
Zm00001d031677	15772.271957458	1.32088111255868	0.35025817527782	3.77116426050861	0.000162487666832295	0.00195422301524736	100281705	LOC100281705	GRMZM2G048129|pco070301
Zm00001d031738	15.4978303219135	-2.14070527719701	0.627004229565207	-3.41417996283929	0.000639743038081454	0.0059212220167341	100277608	LOC100277608	GRMZM2G021687|PSA2
Zm00001d031739	21.1959200458463	-4.6753694440093	1.42445536013585	-3.28221548730275	0.0010299486401146	0.00861520759189138	103643125	LOC103643125	-
Zm00001d031749	2938.49753852855	1.22420825478356	0.357749590898889	3.42196968473838	0.000621692448540629	0.00579413605590026	100284394	LOC100284394	GAD|GRMZM2G017110
Zm00001d031778	11.1898761085983	6.40268407552953	1.50659038284587	4.24978424688681	2.13976518817925e-05	0.000349442119058453	100282652	LOC100282652	GRMZM2G113191
Zm00001d031799	46.028110643752	-1.52790367549432	0.408334408453097	-3.74179506763223	0.000182710485417387	0.00215131136054999	100285154	LOC100285154	GRMZM2G031169
Zm00001d031802	716.418561466827	2.53694846710753	0.498998253385986	5.0840828597954	3.69406658428592e-07	1.02572691321905e-05	732845	LOC732845	GRMZM5G881887|hm1
Zm00001d031807	614.365089786127	2.07619232598679	0.59554419258776	3.48621034648212	0.000489915614998772	0.00478575263049307	100304433	LOC100304433	GRMZM2G442763
Zm00001d031810	6.55777219440009	4.87421786731446	1.24754889704846	3.90703553090883	9.34354182773747e-05	0.00123707691778486	103643153	LOC103643153	GRMZM2G117347
Zm00001d031878	1067.85860823667	2.64325369760889	0.658890482998902	4.0116738150144	6.0289763657702e-05	0.000850390215015958	100272479	LOC100272479	-
Zm00001d031892	671.239890212101	1.07833362391441	0.145980980247249	7.38680903558825	1.50394352055978e-13	1.54650512219162e-11	100273265	LOC100273265	GRMZM2G090177
Zm00001d031909	39299.4533052091	1.40363611558983	0.303120230609829	4.63062499248547	3.64563627816698e-06	7.63504640496763e-05	100279974	LOC100279974	BURP3|GRMZM2G106980|siu38791
Zm00001d031928	128.581065221449	-1.02514718981952	0.264789880981196	-3.87154972093637	0.000108145591365719	0.00140058075064697	100277774	LOC100277774	-
Zm00001d031951	66.4660213914599	1.46451022155172	0.327569392359781	4.47083963187621	7.79131067960267e-06	0.000147761279499443	103643193	LOC103643193	GRMZM5G804772|GRMZM5G825090
Zm00001d031952	21.9795549540482	4.31561051322711	0.907388957961174	4.75607563367744	1.97392540810027e-06	4.42540878738991e-05	100280023	LOC100280023	GRMZM2G472547|GRMZM2G703879|GRMZM5G898006
Zm00001d031953	75.956974881701	2.36409527458277	0.312599530632095	7.56269617488685	3.94799038210947e-14	4.42382023231819e-12	100272476	LOC100272476	GRMZM5G804772|GRMZM5G882446|IDP716
Zm00001d031954	27.6082071286916	2.58409516025311	0.536256423514013	4.81876775166608	1.44447580177921e-06	3.37836497415366e-05	103643194	LOC103643194	GRMZM2G144982
Zm00001d032008	69.041791666654	5.89166915228275	1.60346344972516	3.67433953876068	0.000238465449564127	0.00267408965961605	103645245	LOC103645245	GRMZM2G112617
Zm00001d032022	6.61489645286701	-5.22865047208266	1.44104271795447	-3.62837992721314	0.000285205341791445	0.00308279593164831	100194296	LOC100194296	GRMZM2G175779|cl5397_1
Zm00001d032028	54.9514590312716	-2.67621883522801	0.751378824794286	-3.56174375284093	0.000368399857743568	0.0038020645383306	103643226	LOC103643226	GRMZM2G043353
Zm00001d032090	637.980512330253	4.12777070805088	0.753713884837261	5.47657511834498	4.33636737609478e-08	1.53408941726087e-06	103643242	LOC103643242	-
Zm00001d032103	360.507664446974	2.92242371782027	0.440910538678193	6.62815574012228	3.39906751579543e-11	2.34581283657211e-09	100191997	LOC100191997	GRMZM2G048522
Zm00001d032118	19.5273254890693	3.15914753696169	0.563443479445075	5.60685792312846	2.06032652152668e-08	7.76056323108383e-07	103645270	LOC103645270	GRMZM2G079928
