6	102925001	103385000	6	102955001	103385000	57.85510809	XPCLR	429999
6	110480001	110625000	6	110490001	110565000	16.4871292	XPCLR	74999
6	118875001	118935000	6	118875001	118935000	15.39247027	XPCLR	59999
6	121020001	121085000	6	121020001	121085000	9.554822786	XPCLR	64999
6	129125001	129370000	6	129165001	129370000	18.15135425	XPCLR	204999
6	137930001	137980000	6	137930001	137980000	13.46834473	XPCLR	49999
6	143000001	143155000	.	-1	-1	.	.	0
6	147915001	148085000	.	-1	-1	.	.	0
6	148385001	149235000	.	-1	-1	.	.	0
6	151080001	151455000	6	151350001	151450000	10.2829922	XPCLR	99999
6	161200001	161305000	6	161200001	161305000	17.04514475	XPCLR	104999
7	1815001	1915000	7	1815001	1915000	9.686212204	XPCLR	99999
7	3005001	3200000	7	3005001	3200000	9.602106016	XPCLR	194999
7	5065001	5245000	7	5065001	5245000	23.83919457	XPCLR	179999
7	7455001	7835000	7	7470001	7590000	24.062599	XPCLR	119999
7	9655001	10070000	.	-1	-1	.	.	0
7	14420001	14515000	7	14420001	14515000	9.552219881	XPCLR	94999
7	18280001	18515000	7	18280001	18515000	12.3285459	XPCLR	234999
7	19460001	20015000	7	19705001	19875000	21.93050434	XPCLR	169999
7	40750001	41065000	7	40865001	41065000	17.82031432	XPCLR	199999
7	92510001	93080000	7	92510001	93080000	18.05941799	XPCLR	569999
7	93800001	94185000	7	93800001	94185000	18.32860961	XPCLR	384999
7	94245001	94955000	7	94245001	94955000	16.4204107	XPCLR	709999
7	96180001	96700000	7	96180001	96700000	9.322593115	XPCLR	519999
7	98665001	99750000	7	98965001	99550000	11.6562233	XPCLR	584999
7	99990001	100340000	.	-1	-1	.	.	0
7	102190001	102330000	.	-1	-1	.	.	0
7	103140001	103640000	7	103370001	103575000	23.82970435	XPCLR	204999
7	107860001	108045000	7	107860001	108045000	15.464846	XPCLR	184999
7	111465001	111675000	7	111465001	111660000	23.28974861	XPCLR	194999
7	123260001	123435000	.	-1	-1	.	.	0
7	130010001	130175000	.	-1	-1	.	.	0
7	132025001	132075000	.	-1	-1	.	.	0
7	137350001	137525000	.	-1	-1	.	.	0
7	169490001	169765000	.	-1	-1	.	.	0
7	171895001	172200000	7	171895001	172200000	21.77656269	XPCLR	304999
7	172330001	172475000	.	-1	-1	.	.	0
7	174125001	174320000	.	-1	-1	.	.	0
8	840001	910000	8	840001	910000	12.76745206	XPCLR	69999
8	4985001	5400000	8	4985001	5260000	16.03609598	XPCLR	274999
8	8085001	8320000	.	-1	-1	.	.	0
8	9635001	9820000	8	9635001	9820000	9.480039994	XPCLR	184999
8	11415001	11945000	8	11580001	11945000	24.89692076	XPCLR	364999
8	12510001	12635000	8	12510001	12635000	27.07766198	XPCLR	124999
8	12640001	13030000	.	-1	-1	.	.	0
8	13580001	13750000	8	13580001	13750000	24.9517494	XPCLR	169999
8	14975001	15380000	8	15010001	15140000	62.51008747	XPCLR	129999
8	20205001	20405000	.	-1	-1	.	.	0
8	28570001	29075000	.	-1	-1	.	.	0
8	30325001	30520000	8	30325001	30520000	11.62556527	XPCLR	194999
8	75045001	75945000	8	75045001	75405000	17.80198002	XPCLR	359999
8	75045001	75945000	8	75485001	75945000	30.12354532	XPCLR	459999
8	77030001	77345000	.	-1	-1	.	.	0
8	77900001	78910000	.	-1	-1	.	.	0
8	80245001	80445000	.	-1	-1	.	.	0
8	80940001	81035000	8	80940001	81035000	10.30959438	XPCLR	94999
8	81360001	81985000	8	81820001	81985000	17.1772133	XPCLR	164999
8	82175001	82225000	.	-1	-1	.	.	0
8	83860001	84100000	8	83860001	84100000	16.34946632	XPCLR	239999
8	85490001	86775000	.	-1	-1	.	.	0
8	88170001	88220000	.	-1	-1	.	.	0
8	92395001	92580000	.	-1	-1	.	.	0
8	93235001	93695000	.	-1	-1	.	.	0
8	104405001	104635000	.	-1	-1	.	.	0
8	105520001	105660000	8	105520001	105660000	10.6806857	XPCLR	139999
8	107055001	107585000	8	107075001	107150000	13.0000306	XPCLR	74999
8	107055001	107585000	8	107270001	107585000	21.83068431	XPCLR	314999
8	109225001	109280000	8	109225001	109280000	12.73046209	XPCLR	54999
8	109445001	110665000	8	109450001	110095000	20.30223982	XPCLR	644999
8	112485001	112770000	.	-1	-1	.	.	0
8	112910001	113430000	8	113235001	113430000	15.05113578	XPCLR	194999
8	113640001	113830000	.	-1	-1	.	.	0
8	116585001	117905000	8	117570001	117725000	13.14072509	XPCLR	154999
8	119125001	119685000	.	-1	-1	.	.	0
8	119780001	120000000	.	-1	-1	.	.	0
8	125635001	125820000	.	-1	-1	.	.	0
8	132460001	132710000	.	-1	-1	.	.	0
8	133695001	134010000	.	-1	-1	.	.	0
8	134475001	134625000	.	-1	-1	.	.	0
8	136310001	136510000	.	-1	-1	.	.	0
8	137950001	138095000	.	-1	-1	.	.	0
8	149135001	149185000	.	-1	-1	.	.	0
8	150085001	150205000	.	-1	-1	.	.	0
8	170035001	170340000	8	170065001	170250000	16.1575343	XPCLR	184999
8	175305001	175420000	8	175305001	175420000	9.40246922	XPCLR	114999
8	177495001	177575000	8	177495001	177575000	9.436837647	XPCLR	79999
9	440001	520000	.	-1	-1	.	.	0
9	1750001	1935000	.	-1	-1	.	.	0
9	2395001	2725000	.	-1	-1	.	.	0
9	2780001	2890000	.	-1	-1	.	.	0
9	3205001	3760000	9	3300001	3715000	13.27278076	XPCLR	414999
9	10120001	10195000	9	10120001	10195000	14.98535293	XPCLR	74999
9	10635001	10765000	9	10685001	10745000	9.813765418	XPCLR	59999
9	16595001	16735000	.	-1	-1	.	.	0
9	22265001	22545000	.	-1	-1	.	.	0
9	102355001	102490000	.	-1	-1	.	.	0
9	102735001	103685000	9	103280001	103685000	10.89509228	XPCLR	404999
9	102735001	103685000	9	102735001	102950000	17.06769704	XPCLR	214999
9	105915001	106090000	.	-1	-1	.	.	0
9	107085001	108280000	9	107095001	107425000	32.34712024	XPCLR	329999
9	107085001	108280000	9	107745001	108250000	16.63863979	XPCLR	504999
9	110675001	111075000	9	110675001	110790000	9.371500492	XPCLR	114999
9	112005001	112150000	.	-1	-1	.	.	0
9	127015001	127360000	9	127070001	127340000	22.55246041	XPCLR	269999
9	127435001	127950000	9	127435001	127890000	59.51070354	XPCLR	454999
9	129455001	129550000	9	129455001	129550000	11.05294904	XPCLR	94999
9	129625001	129905000	9	129625001	129905000	19.2735714	XPCLR	279999
9	132055001	132290000	9	132055001	132290000	10.10961686	XPCLR	234999
9	132400001	132705000	.	-1	-1	.	.	0
9	139260001	139415000	9	139260001	139415000	14.05161719	XPCLR	154999
9	139480001	139655000	.	-1	-1	.	.	0
9	139750001	140115000	9	139840001	140115000	13.35038277	XPCLR	274999
9	140555001	140905000	9	140555001	140905000	12.30538315	XPCLR	349999
9	146695001	146755000	9	146695001	146755000	10.81090157	XPCLR	59999
9	154000001	154410000	9	154000001	154395000	26.29559812	XPCLR	394999
