ID	B	Ca	CHL	Cu	DW	Fe	FW	K	LA	Mg	Mn	N	P	S	Zn
Tzi9	NA	1.21436700055221	1.58010686299708	1.69655694715898	1.08585960076863	1.33568128716355	1.18938435746963	1.12270431072434	1.05217827421449	1.38949706016832	1.20507418003421	1.50653352342946	0.999422681167967	1.19889754959092	1.39922901936893
U267Y	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
VA102	0.86289545622988	1.14384428809746	1.30483356707961	1.6570337026485	0.993749707019623	1.29903929452749	1.10188424747187	1.08548129016218	1.00960829869123	1.22648064748325	1.56642342254597	1.32582674467522	1.0599931333008	1.08232547173563	1.18359711064066
Va14	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Va17	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Va22	0.971918391948676	1.30008503171596	1.4647264153917	NA	1.23435438131293	1.29081988435468	1.3366516538763	1.1017087850256	1.18813640959676	1.28334134352411	NA	1.39855899085237	0.917386715657174	1.18211150294155	1.15132934994836
Va26	0.917128913918434	1.27428069296699	1.41140727429868	1.6180201492613	1.49764302892582	1.39763734846121	1.31382563248996	1.05640986907566	1.17948179181127	1.25897054894176	1.74114470599965	1.37534082600336	0.960765870531496	1.17311468638374	1.56945458420066
Va35	NA	1.16594894458751	1.39215703569046	1.69618494982945	1.25349933128833	1.39665130051382	1.35162404227377	1.02437172028601	1.15939682423107	1.24084984678042	1.41983039497794	1.42451275114889	1.04106286684127	1.09216740584616	1.25802702193636
Va59	1.16297162987004	1.12967984246128	1.28854865137456	NA	1.10853777826089	1.30448620960914	1.11744158735034	0.89970938612564	0.992914593679926	1.20214286945917	NA	1.27067807612763	0.956300819711006	1.00446821450118	1.00896425259114
Va85	0.72313267135699	1.35444289718249	1.2544362327878	1.40306280868037	1.27732969516403	1.20185653127388	1.40555547983388	0.858720669353293	1.18425879070266	1.29559966605296	1.27766017263695	1.32434942271668	1.01145443228226	1.06019897561349	1.4692989165977
Va99	1.2117127658494	1.33397064797031	1.41163112308287	1.48024597715631	1.27823204002078	1.389905722441	1.43372647375102	0.976018316982323	1.21751732313565	1.33737903328002	1.4645063802176	1.38299676845566	1.02889924521486	1.21732479712685	1.39402555473822
VaW6	1.23732020849708	1.17245184968083	1.57296712657155	1.8048804079088	1.4013522708857	1.2299799748881	1.37065328749498	1.08949583291762	1.16966195769126	1.20036374612851	NA	1.44289423966625	1.0124247941204	1.10829679497775	NA
W117Ht	0.966163148891742	0.828337477738634	1.42042818238776	1.99394787497615	1.38721163539392	1.30709248555181	1.31430982367319	0.930672534978549	1.22156009127204	0.874012560027634	0.639530447800156	1.31555930515251	1.02170268165207	1.16294274655613	2.12025808217716
W153R	1.00740903966365	1.03784681409991	1.12099687679997	1.35171353188297	1.11673088358083	1.1358102828203	NA	1.08199867157438	1.24505777362803	1.08787942840616	0.827974534856774	1.31403829128177	0.91941766456596	1.00722774082209	NA
W182B	1.23506162880138	1.19683339279326	1.5760343100981	1.77313291210591	1.17116825385621	1.46186292796284	NA	1.07704026096698	1.21858245889346	1.21994496362289	1.12978309107487	1.4187343508018	0.985066401131319	1.13909834804688	NA
W22	1.11532407208156	1.08367713476716	1.48236534498769	1.65823440172734	1.32751452966886	1.26612306579017	1.32410661092963	0.914831621838662	1.28716708079471	1.40283551802874	0.810309730473438	1.43031576432449	1.00460333386808	1.10829679497775	NA
W64A	0.906999073423098	1.10259496219792	1.41596123139927	1.53407175603424	0.967746046806073	1.18874116147089	0.870972742736791	1.02586025283775	0.927060960211202	1.40844041588562	1.38718979264381	1.37397683217043	1.07548352001859	1.18211150294155	1.26126367479288
WD	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Wf9	1.00437734868103	1.44543842093332	1.47169188198756	2.0121161161011	1.41081007823238	1.5339489382236	1.68287037186607	1.0748326134668	1.32368662738209	1.292236234414	NA	1.41027288266508	0.999690860449311	1.25417929219872	NA
Yu796	0.803628329507267	0.988891590100313	1.28415630209955	1.518606982889	1.11991374582151	1.37169028352224	1.15646046847204	0.966061688699495	1.08988019593728	1.52652004030751	1.21324641392298	1.3211485482762	1.02245332739552	1.10165831431837	1.12512364336144
