id	B	Ca	CHL	Cu	DW	Fe	FW	K	LA	Mg	Mn	N	P	S	Zn
33-16	14.8702301559363	0.384060556422737	NA	NA	5.82003125751956	78.2017819784857	24.1694540549246	2.07505391997551	1143.82374824196	0.187619721856986	NA	2.10584166408899	0.306039038649549	0.159274731044597	NA
38-11Goodman-Buckler	15.8533070507044	0.405220478752562	303.608722427314	12.6388718976403	6.94911254579852	94.2124793124968	25.9516167539687	2.15587648840865	1152.68710510775	0.120418460427081	69.9011486255345	2.20045594519435	0.316654140211984	0.22901083777511	20.9523737258252
4226	14.5704684047549	0.453034714296945	251.8266950276	6.20644631031199	5.60137743667788	74.5528691997108	21.5084717387156	2.08204691644396	1057.89348221778	0.171443554285815	65.9226226853197	1.96601003598845	0.334945648840052	0.169011282555295	34.300923772897
4722	12.7718978976663	0.261439831313033	229.478966167057	5.12755356633921	NA	70.1741738651809	NA	2.20092785640766	1097.41546055896	0.135047177250681	58.010568304452	1.73994890389258	0.289176849371755	0.149538179533899	25.2248417398186
A188	13.970944902392	0.33424588684692	370.295880877621	10.8816482008607	NA	97.6626501319517	NA	2.06806092350705	NA	0.143135261036267	NA	2.41114071877516	0.339763417205136	0.230676108789716	22.955821231549
A214NGoodman-Buckler	16.069277160662	0.288263114930781	272.571913995926	6.20644631031199	6.14311675398713	70.4174347170993	26.4807672100024	2.48414421338001	1086.47139206788	0.175487596178608	53.0134813270619	1.96601003598845	0.303630154467007	0.159274731044597	25.9811819092418
A239	12.1723743953034	0.368732965784024	272.513640908936	5.4871844809968	5.37293314624626	73.3365649401192	19.6447351098858	1.85477453121924	964.599946384736	0.167399512393023	64.2569270261897	1.84016157069797	0.265088007546336	0.136556110852969	16.5269297914518
A441-5	12.9198773733962	0.268546759897691	266.017418729814	6.18349473725449	4.6134685507673	74.2148088775767	18.9993272862791	2.49428817279827	950.705131291994	0.142950050028598	38.2857716934465	1.94488737022659	0.296083372097438	0.146501433225923	16.3913384525031
A554	16.069277160662	0.453034714296945	296.959200901107	8.36423179825756	4.99763181196576	79.9046079419139	20.2461660670316	2.21841034757879	897.290312865329	0.171443554285815	82.9960031914026	2.1361385168441	0.325310112109885	0.169011282555295	29.0065425869346
A556	12.1723743953034	0.318918296208207	301.00918044689	NA	4.83119382893701	NA	18.4628533452621	2.18344536523653	874.083943436583	0.151223344821852	NA	NA	0.301221270284465	NA	NA
A6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
A619	19.0668946724764	0.318918296208207	315.140404041888	8.72386271291515	6.12679930467059	94.0137373531768	25.1065674067565	2.44568273280352	1008.05607818343	0.110782925893925	55.512024815757	2.2410122379195	0.301221270284465	0.165765765385063	24.846671655107
A632	16.6688006630249	0.261439831313034	303.864561709385	6.20644631031199	5.20323167335421	70.6606955690176	19.9664307381266	2.05057843233592	911.348833910757	0.159311428607437	43.8521552018467	2.10584166408899	0.334945648840052	0.169011282555295	24.0903314856838
A634	14.8702301559363	0.326582091527563	267.23992653637	6.20644631031199	4.37756873793709	69.444391309426	16.4417655939232	2.00162745705675	804.875712796036	0.195707805642571	53.0134813270619	1.93571318323333	0.318083459562259	0.165765765385063	NA
A635	13.6711831512106	0.26910362663239	242.852639631189	4.04866082236643	4.45915598451981	62.8763483076312	16.4102953694214	1.88624301532728	807.693648649414	0.143135261036267	39.6879160540216	1.75160153956763	0.250634702451084	0.133310593682736	17.6614400455866
A641	19.2779900261025	0.399008036986432	299.579309520696	7.58447700881197	4.54140524757851	79.7468099149581	16.993886509189	1.80641493152739	804.975020514698	0.201897379250885	61.3382772125845	2.09106253793256	0.323000728093049	0.209790907829151	44.6704885047067
A654	16.069277160662	0.437707123658232	271.493861886617	11.2412791155183	6.04521205808787	80.1478687938323	23.7638378280124	2.14498388466004	1089.89366045847	0.175487596178608	55.512024815757	2.01961216009366	0.303630154467007	0.16252024821483	35.0572639423202
A659	15.4697536582992	0.311254500888851	341.567248991708	7.28533905428477	NA	80.6343904976689	NA	1.91071850296686	NA	0.114826967786718	NA	2.18041853240927	0.298812386101923	0.172256799725528	21.8213109774142
A661	19.3666564236578	0.284431217271103	298.561710793324	5.4871844809968	4.02511183269974	71.3904781247726	15.735433888438	2.30931930166868	780.954073865745	0.106738884001132	63.0076552818421	2.02427321436367	0.298812386101923	0.149538179533899	21.4431408927026
A679	16.9685624142063	0.349573477485633	292.064261593974	4.76792265168161	5.97994226082169	75.7691734593024	23.8722352679631	1.97015897294871	1104.50994790792	0.126959093465096	46.7671226053243	1.91240791188325	0.279541312641587	0.152783696704132	17.283269960875
A680	17.2683241653878	0.433875225998554	313.246528714723	NA	7.38650639190777	80.6343904976689	28.1766626414892	1.93519399060645	1220.63561211409	0.155267386714645	74.2511009809699	2.11516377262902	0.284359081006671	0.172256799725528	NA
A682	16.3690389118435	0.364901068124346	282.361792610192	7.28533905428477	5.7221265616203	80.6343904976689	22.1763398364763	2.37924926635321	1002.63317805636	0.11887100967951	57.177720474887	2.07088375706385	0.291585733554297	0.149538179533899	18.7959502997214
Ab28A	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
B10	15.8533070507044	0.336883619325127	239.549280503738	6.46127814462789	5.098520618394	75.2463794357238	21.3544622766057	2.34942442760442	1048.20290603363	0.195107469348901	62.0518498303303	1.98166913067077	0.303960964449854	0.152131117991276	25.2094712502398
B103	19.3666564236578	0.39938814706145	305.70016394956	6.20644631031199	5.25544751116715	77.4719994227307	19.4873839873767	2.10652240408355	900.701966916735	0.171443554285815	NA	2.09418902841394	0.289176849371755	0.172256799725528	NA
B104	12.1723743953034	0.288263114930781	270.765448299246	5.4871844809968	6.06805648713103	72.8500432362825	24.4177191593279	1.97715196941717	1071.07238270338	0.151223344821852	NA	1.90774685761323	0.293994617736839	0.152783696704132	20.6868007232794
B105	14.8702301559363	0.384060556422737	254.798622464073	6.20644631031199	5.09227301800171	69.444391309426	20.742696275838	2.12400489525468	963.348139157525	0.159311428607437	63.8405031114072	1.88910264053316	0.318083459562259	0.143047145193434	23.7121614009722
B109	11.5728508929405	0.338077784506598	326.64933872235	6.56607722496959	6.69464654088631	75.7691734593024	26.20802526432	2.10652240408355	1117.72788176987	0.139091219143474	59.2598400487996	2.15012167965416	0.291585733554297	0.185238868406459	21.064970807991
B14A	14.5704684047549	0.303590705569494	273.475146844266	6.20644631031199	NA	75.5259126073841	24.1974275878152	2.0610679270386	1100.80348914573	0.187619721856986	46.3506986905418	2.00096794301358	0.320492343744801	0.172256799725528	NA
B164	15.4697536582992	0.39938814706145	244.804788045343	5.8468153956544	5.03026671059884	75.0393909035474	19.9559406632926	1.97365547118294	968.188277823789	0.183575679964193	56.7612965601045	1.94503529177337	0.277132428459046	0.136556110852969	19.9304605538562
B2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
B37	16.6688006630249	0.476026100255014	256.546815073764	5.8468153956544	5.9440438723253	68.4713479017527	23.6869106125635	1.85477453121924	1042.43797717699	0.191663763749779	38.4386443096741	1.89143316766816	0.286767965189213	0.159274731044597	21.8213109774142
B46	15.7695154094806	0.303590705569494	257.624867183073	6.92570813962718	5.22933959226068	71.8769998286092	21.9560482649636	2.37575276811899	935.773113160946	0.11887100967951	46.3506986905418	2.00096794301358	0.289176849371755	0.139801628023201	22.955821231549
B52	15.06030423302	0.38037071168804	275.926485163436	5.62189530516245	6.10556884825576	71.9645936379596	22.5480079354715	1.9243970184996	1057.91246965528	0.136160140126614	56.1250871370924	1.89626807811023	0.270697020573179	0.151306415712413	18.2158088201093
B57	NA	0.31125450088885	265.520870470175	5.12755356633921	5.36640616651965	71.3904781247726	22.6344064375583	2.298829806966	980.827901399424	0.139091219143474	47.5999704348893	1.80986471794285	0.291585733554297	0.133310593682736	NA
B64	12.1723743953034	0.341909682166276	254.740349377084	5.8468153956544	5.69928213257714	69.444391309426	24.0365797736948	2.25687182815529	1104.39832614751	0.187619721856986	40.9371877983691	1.92173002042328	0.281950196824129	0.175502316895761	16.5269297914518
B68	14.2707066535734	0.292095012590459	285.945587460058	5.8468153956544	6.25081191947632	75.2826517554658	26.5157341296123	2.13799088819159	996.471382963112	0.143135261036267	62.1748074522771	1.95668792744841	0.289176849371755	0.156029213874365	17.6614400455866
B73	15.1699919071177	0.37639676110338	310.012372386796	6.92570813962718	6.42377688223169	76.985477718894	24.966699742304	2.13799088819159	1135.83115083911	0.155267386714645	60.9255357079296	2.0056289972836	0.286767965189213	0.172256799725528	NA
B73Htrhm	11.872612644122	0.311254500888851	306.632533341394	NA	5.6829646832606	73.5798257920375	22.9386186077425	2.21491384934457	1032.51767881977	0.139091219143474	51.3477856679319	NA	0.313265691197175	NA	28.628372502223
B75	11.5728508929405	0.322750193867885	317.179962086527	7.64496996894237	5.55242508872825	85.9861292398721	23.5155727236091	2.55407417806454	1050.00463142047	0.135047177250681	56.7612965601045	2.12448588116906	0.313265691197175	0.169011282555295	NA
B76	14.2707066535734	0.368732965784024	306.953035319838	6.56607722496959	6.94593526036109	76.985477718894	26.8129529165739	2.06456442527283	1157.7942729916	0.139091219143474	47.1835465201068	2.03359532290371	0.291585733554297	0.149538179533899	19.5522904691446
B77	14.5704684047549	0.303590705569494	NA	NA	5.14122536595134	80.1478687938323	21.54693534644	2.19393485993921	1008.13072095573	0.106738884001132	40.5207638835866	NA	0.286767965189213	0.149538179533899	NA
B79	12.4721361464848	0.387892454082415	256.896453595702	NA	5.58505998736133	74.5528691997108	24.3897456264374	2.65197612862288	1004.22841051576	0.16335547050023	42.1864595427167	1.77490681091772	0.289176849371755	0.143047145193434	15.0142494526054
B84	12.1723743953034	0.345741579825955	291.947715419995	5.12755356633921	5.49041878132538	66.0387393825694	22.3756512583211	2.34428428401095	945.454075289552	0.151223344821852	48.8492421792368	1.91706896615326	NA	0.146292662363667	21.8213109774142
B97	15.4697536582992	0.257607933653355	227.730773557366	5.4871844809968	5.67970119339729	64.5791742710595	21.8126839088998	2.10302590584932	1048.55354853509	0.131003135357888	41.3536117131517	1.6653720355723	0.265088007546336	0.117083007831573	17.283269960875
C103	NA	0.230784650035608	269.541713472463	5.12755356633921	6.61305929430359	70.4174347170993	28.2920534646625	2.37575276811899	1199.41104252974	0.122915051572303	45.1014269461942	1.76791522951269	0.286767965189213	0.126819559342271	13.8797391984706
C123	12.9198773733962	0.262334318131561	288.919285964366	6.74509416934653	5.92632303329773	79.6796173166469	23.3545262648334	2.17170827413865	1084.93559185564	0.115790410420663	51.1300788128715	2.02085501415838	0.302429959978503	0.146501433225923	19.4321223985135
C49A	17.8678476677506	0.468362304935658	317.267371717011	10.1623863715455	4.28945451162775	76.4989560150574	15.2424003712429	2.20442435464189	757.013945441398	0.248280350248876	57.5941443896695	2.12215535403405	0.373487795760724	0.191729902746924	36.5699442811666
CH701-30	13.6711831512106	0.20396136641786	232.363483973046	NA	4.53747974123922	68.4713479017527	18.1306676421873	2.57155666923567	884.832502647914	0.10269484210834	39.2714921392391	1.96134898171843	0.351807838117846	0.146292662363667	19.5522904691446
CH9	14.8702301559363	0.284431217271103	353.017910585181	9.44312454223034	6.09742789590081	76.985477718894	24.3023283361545	2.6414866339202	1078.66129281933	0.122915051572303	71.7525574922748	2.11749429976403	0.286767965189213	0.159274731044597	NA
CI187-2	12.4286240753064	0.243696992833169	253.569992760438	5.33807928044381	5.31167780374949	71.0674082764348	21.7469678635619	2.31179010609413	996.041511389464	0.0932588208191462	37.790380826972	1.91177889825352	0.297614376568789	0.137716170531808	19.736060147421
CI21E	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CI28AGoodman-Buckler	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CI31A	11.1443679595322	0.2499094345993	222.485950337958	4.77647984835177	4.754562432934	65.92405915731	20.445784958858	2.31179010609413	944.561682582682	0.120418460427081	43.4989617689387	1.81757901977808	0.291267788687725	0.128106205558828	25.2094712502398
CI3A	14.5704684047549	0.276767421951746	259.89751757567	5.4871844809968	6.43683084168492	69.9309130132626	25.7114950555136	2.0610679270386	1149.75065828108	0.126959093465096	34.6908290766315	1.79355102799779	0.284359081006671	0.130065076512503	14.6360793678938
CI64	13.6711831512106	0.261439831313034	253.108702941373	5.4871844809968	6.6522211726633	65.7954785306511	26.0157072256978	2.01211695175943	1189.73692836189	0.131003135357888	39.2714921392391	1.74694048529761	0.274723544276504	0.130065076512503	13.1233990290474
