Ki44	Ki44	14.56905093	0.324458736	283.2971921	7.022877577	6.706888472	77.818054	27.20440856	2.177381815	1208.873331	0.195107469	47.06682486	1.975591719	0.297614377	0.152131118	26.42578483
Ki2021	Ki2021	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ky21	Ky21	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
KY226	KY226	12.85670945	0.349308503	313.887837	7.584477009	6.774711212	87.14037427	26.79039582	2.155876488	1118.05221	0.15436801	87.74046407	2.124488301	0.294441083	0.185765995	29.46656877
KY228	KY228	17.62881646	0.492194663	317.9886219	8.429892466	6.63361733	79.67961732	26.93009086	2.037299983	1209.325262	0.258378518	48.98936096	2.093783952	0.334162899	0.180136311	22.47290634
L317	L317	NA	NA	301.9706864	NA	6.038685078	72.36352153	25.05761372	2.103025906	1156.082968	0.151223345	43.43573129	1.849483679	0.250634702	0.14953818	19.17412038
L578	L578	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
M14	M14	14.5704684	0.315086399	284.8383988	7.644969969	6.397668963	72.60751228	24.9841832	2.186941863	1124.477917	0.102694842	77.99891621	1.900755276	0.281950197	0.14953818	21.06497081
M37W	M37W	NA	0.34574158	231.1980222	NA	6.068056487	74.30960835	23.99112278	2.068060924	1205.309876	0.155267387	NA	2.049909013	0.293994618	0.169011283	NA
M162W	M162W	14.87023016	0.28059932	255.148261	NA	6.110481855	86.95917265	24.2743548	2.092536411	1150.260831	0.114826968	41.35361171	1.90541633	0.265088008	0.143047145	17.28326996
